0.0343028	1.30172	0.166448	1.8499
0.879788	-0.428005	0.589618	0.748246
0.46556	1.03908	0.0911893	-2.13744
0.114017	0.477244	0.786798	0.522286
0.0199591	0.45507	0.776025	0.706547
0.084872	0.208389	0.764977	0.630366
0.979553	0.203216	0.00366222	3.32185
0.71633	-0.283277	0.693655	-0.179708
0.512711	-1.14396	0.522904	-1.13511
0.226875	-1.71343	0.483749	0.174544
0.146886	-1.33743	0.63039	0.579771
0.414716	1.20742	0.932005	-0.322663
0.866146	0.385639	0.877804	0.340322
0.567949	1.06179	0.990509	-0.125715
0.833827	0.496144	0.903867	0.22595
0.999725	0.0123954	0.161321	1.91016
0.740379	-0.601621	0.391369	-0.0829387
0.208258	1.76246	0.0160222	0.745608
0.77575	0.421878	0.149174	0.313958
0.662252	0.487033	0.840144	-0.309238
0.227271	-0.726734	0.319376	0.215097
0.210791	-1.44445	0.402631	0.329003
0.7022	-0.213839	0.709098	-0.245404
0.118686	1.21969	0.850612	0.417887
0.975341	0.00325603	0.247688	1.65062
0.726524	-0.106511	0.728751	-0.117024
0.461776	-1.12891	0.568773	-1.03182
0.735801	0.558123	0.123783	-0.182399
0.314615	-0.311257	0.717215	-0.321952
0.119175	1.88885	0.934233	0.2702
0.147343	1.94322	0.981109	0.117422
0.655629	-0.0842784	0.264626	-0.911362
0.381878	0.807865	0.848933	-0.421769
0.0904874	2.06378	0.945311	0.282626
0.220862	1.4586	0.0914945	0.398243
0.920743	0.180414	0.176794	1.63535
0.245521	1.64417	0.968993	0.00707326
0.805048	-0.201178	0.299417	0.526283
0.638356	-0.87438	0.562944	-0.691902
0.598987	-0.385465	0.687857	-0.703137
0.0306101	0.274438	0.233436	1.67433
0.0152593	0.370564	0.77047	0.718839
0.975097	0.0680709	0.200995	1.76942
0.908719	0.200757	0.174139	1.57036
0.0437635	-0.0566006	0.253609	1.59425
0.18656	1.83099	0.993591	0.0440172
0.550432	-0.961337	0.578875	-0.993604
0.343577	0.57282	0.185919	-1.01737
0.898312	-0.0845044	0.720817	0.649464
0.622181	0.821747	0.0902432	-1.57829
0.552843	-0.570607	0.662221	-0.858361
0.797662	0.60445	0.0721763	0.676109
0.63921	0.927747	0.031373	-1.68752
0.588244	-0.276661	0.293283	-1.33172
0.165014	-1.73909	0.43437	0.657316
0.69042	-0.677559	0.605792	-0.366233
0.868068	0.452397	0.911863	0.290189
0.438826	-1.15482	0.571886	-0.980011
0.688742	-0.855905	0.521256	-0.428728
0.0916776	-1.69834	0.608417	0.836034
0.868068	0.512021	0.0437025	1.69027
0.740806	-0.0311844	0.256417	-0.0954761
0.669942	0.361934	0.816279	-0.307236
0.846767	-0.512925	0.57561	0.60024
0.729118	-0.298968	0.68865	-0.11312
0.39903	-0.698878	0.663808	-0.729086
0.0236518	2.15734	0.105472	2.09762
0.701224	-0.268732	0.301675	-0.467265
0.472732	-0.474083	0.313303	-1.50121
0.781182	-0.122534	0.722129	0.156969
0.159124	-0.67732	0.692557	0.463292
0.42613	-1.30556	0.504807	-1.04552
0.177068	0.411521	0.214515	0.776256
0.842891	-0.481919	0.595813	0.560679
0.104709	2.10112	0.0235908	2.16613
0.94293	-0.327344	0.45201	1.17997
0.101932	1.31896	0.144139	1.5782
0.252602	-0.617155	0.310678	-0.0249227
0.632893	-0.365872	0.312479	-1.02387
0.448347	-1.09409	0.584063	-0.982894
0.813746	0.587707	0.93408	0.143942
0.516739	-0.831931	0.378857	-1.38558
0.385266	0.699588	0.165471	-1.42483
0.539659	0.70445	0.14066	-1.91949
0.310556	1.10577	0.121372	-0.762587
0.104526	-1.88589	0.42375	1.03785
0.997681	0.0183648	0.20658	1.7758
0.339396	0.323481	0.785333	-0.370238
0.14713	-1.75476	0.573138	0.635494
0.573168	0.3583	0.80517	-0.590012
0.224952	-0.5106	0.702261	0.131811
0.620594	0.120872	0.230262	-1.24505
0.559832	0.823529	0.111484	-1.94849
0.692679	0.0313767	0.244179	-0.591993
0.0661946	0.903724	0.186621	1.67611
0.931578	0.243066	0.861721	0.495887
0.591632	0.659348	0.138737	-1.66725
0.571001	-1.00316	0.448256	-1.14288
0.889615	0.414282	0.0863063	1.7019
0.721152	-0.533061	0.364574	-0.256267
0.21717	-0.133578	0.262185	0.335206
0.778985	-0.0615809	0.736137	0.141653
0.557512	-0.61104	0.345622	-1.36359
0.463393	-0.714181	0.347667	-1.41531
0.467727	1.07749	0.919279	-0.401869
0.475326	-0.635018	0.662862	-0.895961
0.551408	1.03487	0.0513321	-2.31103
0.782922	0.686057	0.968657	0.0517955
0.55623	1.08299	0.00244148	-3.25436
0.531693	-0.689646	0.644887	-0.918183
0.0968352	2.01981	0.0578326	1.95912
0.579638	-0.973663	0.558916	-0.946474
0.00225837	-3.47387	0.484298	1.20408
0.657521	-0.788407	0.584948	-0.568557
0.288644	-1.20096	0.612171	-0.238142
0.153874	0.015207	0.248756	0.947386
0.756981	0.719865	0.0424207	0.109886
0.525254	-1.1346	0.497116	-1.16748
0.215674	1.73603	0.97882	0.0442897
0.331309	-1.24345	0.592303	-0.500361
0.328257	-0.596219	0.684622	-0.410943
0.895138	0.318433	0.131748	1.59175
0.0860012	2.03327	0.0649434	2.00532
0.588122	0.36436	0.19248	-1.54423
0.905606	-0.312154	0.373638	1.16341
0.740379	-0.625421	0.600665	-0.061136
0.351787	1.38737	0.0452895	-1.48469
0.175726	-0.857569	0.32606	0.673631
0.485061	-0.692634	0.652364	-0.92021
0.372021	1.40619	0.00177007	-2.46955
0.834346	0.599865	0.987121	0.0813698
0.246071	-1.52142	0.568621	0.0262791
0.994476	-0.0123434	0.268715	1.62019
0.564043	1.02844	0.0445875	-2.295
0.849116	-0.565058	0.475295	0.71127
0.976409	-0.191209	0.419599	1.30343
0.418195	0.414451	0.800836	-0.580338
0.678243	-0.401163	0.674795	-0.386583
0.330729	0.118817	0.237281	-0.823849
0.694388	0.766243	0.927213	-0.133145
0.92233	-0.0795096	0.281686	1.40588
0.789422	-0.21521	0.699362	0.207217
0.957945	0.0332053	0.76809	0.701181
0.00305185	-1.32295	0.313547	1.52275
0.979522	0.0918454	0.82458	0.61595
0.810205	-0.55144	0.411695	0.491854
0.278603	1.53615	0.955351	-0.0540125
0.905942	-0.360329	0.599567	0.839833
0.494095	0.0170744	0.247719	-1.66945
0.616047	0.205706	0.216498	-1.30473
0.834773	-0.170593	0.704215	0.425162
0.931822	0.0473602	0.229896	1.55965
0.92703	-0.121541	0.699484	0.758092
0.170385	-0.0562701	0.254769	0.793227
0.287545	-1.45889	0.562456	-0.25068
0.259896	-0.525094	0.698202	-0.0526282
0.420911	-0.272961	0.283273	-1.39614
0.649556	0.913669	0.028901	-1.57111
0.542283	-0.623954	0.345378	-1.40704
0.844874	0.274002	0.171789	1.05354
0.925047	-0.162245	0.682608	0.778683
0.567736	1.04817	0.0275277	-2.4415
0.87344	0.0357851	0.760979	0.517403
0.541673	0.821761	0.116916	-2.00129
0.320261	0.338543	0.786035	-0.296445
0.901975	-0.268491	0.350658	1.18156
0.0495315	2.39366	0.034669	2.46848
0.23075	1.51923	0.923673	0.0480962
0.544145	-0.420619	0.312265	-1.46744
0.217261	-0.886233	0.334666	0.302277
0.458388	-1.21967	0.534593	-1.08109
0.9429	-0.336504	0.530839	1.0537
0.715812	-0.750406	0.43498	-0.275215
0.791467	0.302211	0.17716	0.479011
0.231788	-1.35984	0.396344	0.155398
0.984283	0.168886	0.051149	2.42652
0.261116	-1.37281	0.408063	-0.0933768
0.740349	-0.716957	0.562212	-0.0651879
0.370769	0.841094	0.148167	-1.3445
0.0614643	-1.87667	0.396161	1.26062
0.0374767	0.938828	0.190313	1.77132
0.142521	-0.430654	0.285012	0.990525
0.870479	-0.270524	0.335856	1.01428
0.406446	1.09159	0.901242	-0.379466
0.459029	1.12646	0.0708029	-2.22536
0.164556	1.36276	0.877346	0.261653
0.84521	0.347258	0.147832	1.10095
0.901578	0.433373	0.950529	0.259523
0.621479	-0.263203	0.293497	-1.13155
0.185858	0.20605	0.232093	0.670381
0.653371	0.893574	0.0400403	-1.44759
0.204535	-1.42792	0.602039	0.283919
0.427168	-0.536079	0.682608	-0.783935
0.923765	0.0534436	0.228584	1.52456
0.0225227	-1.7693	0.361034	1.41317
0.873562	0.120915	0.212653	1.23273
0.710196	-0.0892962	0.26722	-0.402291
0.558428	-0.674682	0.357463	-1.33886
0.174444	1.84912	0.976928	0.0987704
0.492111	1.09879	0.0629902	-2.3486
0.361126	1.18915	0.906766	-0.284395
0.857997	-0.312931	0.345653	0.914733
0.94995	0.254884	0.89639	0.444755
0.794122	0.674945	0.982635	0.0512019
0.452315	1.08612	0.915494	-0.401486
0.303415	0.303637	0.781518	-0.231221
0.934019	0.29293	0.895718	0.429528
0.788903	0.68004	0.974853	0.0545883
0.362682	-0.54225	0.687857	-0.562527
0.213599	-0.115134	0.739586	0.176137
0.580767	0.645469	0.143742	-1.72151
0.886135	0.267982	0.841762	0.442977
0.902829	-0.201201	0.323405	1.23096
0.870357	-0.437377	0.405835	0.921377
0.338481	0.684143	0.82696	-0.325289
0.0209052	1.01391	0.809412	0.644702
0.439924	-0.0137627	0.251717	-1.54401
0.643239	-0.275964	0.702567	-0.522393
0.77459	0.108671	0.774316	0.109966
0.778741	0.406444	0.152562	0.348007
0.0228278	1.71886	0.857509	0.548786
0.114872	1.77945	0.913358	0.319585
0.700644	0.732969	0.0824	-0.682126
0.520463	0.485856	0.81991	-0.624982
0.507096	0.918861	0.105441	-2.11903
0.205695	-0.63463	0.308084	0.421738
0.297311	-0.0937139	0.74044	-0.227037
0.50737	1.08613	0.0588702	-2.37755
0.67983	0.445138	0.165441	-0.809712
0.29899	0.176023	0.76809	-0.220051
0.239448	-0.0541364	0.255104	0.10958
0.0260628	2.61269	0.0407727	2.49588
0.384808	1.34408	0.0373852	-1.92095
0.366039	-1.20128	0.410901	-0.888449
0.82107	-0.101179	0.275765	0.692955
0.513627	-1.1497	0.485733	-1.19735
0.647481	0.416811	0.176244	-1.1191
0.0909146	0.47202	0.21543	1.47404
0.0802026	0.430644	0.219306	1.52547
0.682516	-0.204889	0.287667	-0.649644
0.79989	0.495486	0.117069	0.638392
0.995666	-0.056205	0.646992	0.932838
0.924192	0.314064	0.89523	0.418072
0.645497	0.599109	0.139409	-1.21198
0.605701	0.809988	0.10004	-1.68984
0.565111	-0.213657	0.282052	-1.45979
0.254372	1.12849	0.130558	-0.0553267
0.0407727	1.38845	0.157537	1.85981
0.385296	-0.46478	0.695395	-0.640387
0.372082	-1.28542	0.433576	-0.89718
0.0913114	-1.72819	0.39494	1.14486
0.157018	-1.92214	0.507492	0.642427
0.14066	-1.78325	0.428358	0.825881
0.202246	0.28809	0.775781	0.210639
0.699728	-0.754318	0.425581	-0.406209
0.0581988	2.34676	0.0285043	2.49112
0.680441	-0.723684	0.40434	-0.569766
0.179205	1.81958	0.969176	0.107682
0.71334	0.492543	0.85229	-0.129156
0.708701	0.523865	0.85876	-0.141666
0.744865	0.702103	0.933836	-0.0119865
0.88937	-0.107546	0.285653	1.21557
0.26017	0.720902	0.822413	-0.0399018
0.0982696	2.00252	0.0600604	1.93379
0.130833	1.10922	0.157323	1.30924
0.507065	0.1209	0.233467	-1.70403
0.087344	-1.55267	0.625904	0.8259
0.367107	0.060243	0.243233	-1.12852
0.816919	-0.304824	0.670461	0.364874
0.919614	0.16934	0.182134	1.61495
0.686056	-0.371161	0.320322	-0.590241
0.930784	0.133122	0.192846	1.64529
0.0882595	1.30746	0.1489	1.65919
0.852046	0.56414	0.987518	0.0947829
0.4167	-0.815658	0.355724	-1.24524
0.605182	-1.00104	0.492294	-0.939949
0.661763	0.896035	0.973449	-0.122153
0.992462	-0.0913551	0.61681	0.98194
0.633839	0.296242	0.199805	-1.19678
0.731712	0.469502	0.148778	-0.224079
0.810846	0.396451	0.854884	0.20883
0.116703	0.304931	0.773522	0.532484
0.81106	0.629599	0.962859	0.102945
0.302072	0.305355	0.21839	-0.560512
0.490616	-1.15439	0.459212	-1.24542
0.21363	-1.73948	0.522507	0.258162
0.666219	0.892131	0.0226753	-1.38294
0.0833766	-2.02285	0.431013	1.12341
0.462813	1.21576	0.0323496	-2.54837
0.609882	0.855725	0.914945	-0.325111
0.286264	-0.932179	0.649709	-0.209729
0.743187	0.307629	0.815394	-0.0274294
0.420881	1.29882	0.0254524	-2.38152
0.0950652	-1.64243	0.61333	0.81759
0.252235	-1.12167	0.631916	-0.0134125
0.974364	-0.102195	0.324015	1.48183
0.11478	-0.394177	0.719687	0.609164
0.0466628	-2.46245	0.516556	1.10036
0.764428	0.592729	0.89993	0.0415066
0.620136	-0.944223	0.458327	-0.909949
0.476241	0.723348	0.851222	-0.561275
0.555071	-0.812434	0.384686	-1.30039
0.767144	0.42131	0.151799	0.208482
0.79931	0.524817	0.89346	0.144655
0.743553	0.0657536	0.236396	-0.0690128
0.548448	-1.06858	0.464309	-1.1818
0.0739158	-2.26135	0.478347	1.0858
0.0308542	2.09972	0.103458	2.09017
0.586627	-0.822443	0.396619	-1.16354
0.917997	0.313441	0.113163	1.81635
0.492416	1.18686	0.987884	-0.155962
0.359325	1.42538	0.986236	-0.105571
0.232124	0.694986	0.183355	0.206527
0.64272	-0.839054	0.425489	-0.816091
0.9494	-0.292599	0.431196	1.23199
0.479507	-1.20922	0.488418	-1.18723
0.588244	-0.84519	0.40315	-1.14606
0.914609	0.262428	0.856685	0.478009
0.615802	0.457019	0.826838	-0.460562
0.86169	0.0665832	0.230537	1.10571
0.369854	-1.31977	0.44264	-0.873051
0.263375	0.947752	0.848537	-0.0480794
0.0316782	2.2548	0.085818	2.17234
0.876461	0.347057	0.131901	1.43605
0.223487	1.35776	0.893521	0.0787029
0.681845	-0.839212	0.454237	-0.521838
0.231269	-1.11748	0.636769	0.111599
0.919889	0.398386	0.0357677	2.26064
0.852321	0.248541	0.177557	1.11444
0.750542	0.737411	0.963225	0.000893649
0.867946	0.505255	0.0508744	1.64736
0.538377	-0.560724	0.334056	-1.43804
0.141087	0.935606	0.171636	1.18685
0.762932	-0.725664	0.526261	0.0918097
0.339122	-0.733443	0.666921	-0.478045
0.553728	-0.908296	0.592639	-0.965208
0.281259	0.790927	0.832728	-0.118042
0.850459	0.108366	0.780511	0.415352
0.911496	0.0906152	0.216254	1.48619
0.188147	0.818379	0.176122	0.706243
0.895962	0.20697	0.82281	0.495733
0.107334	-2.08532	0.474349	0.953968
0.84582	-0.547836	0.447798	0.717732
0.189215	1.27413	0.873043	0.194233
0.1648	1.26525	0.133946	1.02293
0.715781	0.683164	0.0926237	-0.465682
0.521958	0.0220882	0.753105	-0.745915
0.954955	-0.301061	0.520676	1.09697
0.949248	-0.0736703	0.71337	0.780413
0.0707724	-2.2857	0.481399	1.09159
0.564074	0.273732	0.791192	-0.629728
0.658681	-0.624878	0.630177	-0.521732
0.917234	0.353342	0.08829	1.91179
0.905332	-0.439614	0.473067	1.01328
0.96527	0.200797	0.113773	2.03544
0.374157	1.39856	0.011475	-2.10229
0.668386	0.896236	0.991089	-0.0656593
0.415235	-1.3224	0.51146	-0.997566
0.212897	0.438186	0.790094	0.158608
0.200537	-1.43965	0.398419	0.414919
0.859066	0.548451	0.98413	0.113182
0.384198	-0.229938	0.276589	-1.19719
0.413465	1.30235	0.0319529	-2.24576
0.387432	1.23243	0.0736106	-1.73624
0.327097	1.28728	0.0849025	-1.03415
0.308847	-0.563463	0.309915	-0.553069
0.417585	0.553339	0.818781	-0.549429
0.45967	-1.24574	0.493484	-1.15052
